system_id,institution_id,institution_size,student_population,system_type,system_age,lines_of_code,cyclomatic_complexity,function_points,external_dependencies,api_connections,database_links,response_time_ms,throughput_rps,resource_utilization,data_volume_gb,peak_load_users,annual_maintenance_cost,critical_level,compliance_requirements,documentation
SYS_0379,INST_42,Small,2975,Finance,11,80838,50,962,11,19,17,804,401,0.38,1506,9915,65829,High,GDPR,
SYS_0380,INST_26,Medium,10292,Learning Management,14,936937,48,197,21,24,10,120,387,0.72,3300,1456,27199,High,GDPR,"
System ID: SYS_0380
Type: Learning Management System (LMS)
Institution: INST_26
Core Functions:
- Course content management
- Assignment handling
- Online assessments
Technical Specifications:
- System Age: 14 years
- Code Base: 936937 lines of code
- Complexity Score: 48
Performance Metrics:
- Average Response Time: 120ms
- Peak Load: 1456 concurrent users
Integration Points:
- Banner Integration
- Canvas Integration
- Custom APIs
Known Issues:
- High response time during peak periods
- Integration bottlenecks"
SYS_0381,INST_6,Large,44912,Learning Management,13,681609,66,488,47,30,6,979,393,0.56,4332,9209,11196,Low,FERPA,"
System ID: SYS_0381
Type: Learning Management System (LMS)
Institution: INST_6
Core Functions:
- Course content management
- Assignment handling
- Online assessments
Technical Specifications:
- System Age: 13 years
- Code Base: 681609 lines of code
- Complexity Score: 66
Performance Metrics:
- Average Response Time: 979ms
- Peak Load: 9209 concurrent users
Integration Points:
- Banner Integration
- Canvas Integration
- Custom APIs
Known Issues:
- Data synchronization delays
- High response time during peak periods"
SYS_0382,INST_8,Medium,7704,HR,9,235508,35,264,29,9,3,615,388,0.33,876,3792,79806,Low,Both,
SYS_0383,INST_16,Small,3977,Finance,12,315567,78,351,31,20,8,432,273,0.52,314,7017,14932,High,Both,
SYS_0384,INST_42,Small,3788,Finance,13,51727,44,591,18,24,17,230,191,0.82,935,7901,35924,High,None,
SYS_0385,INST_2,Medium,8471,Student Information,13,286373,77,883,24,18,18,627,100,0.49,1080,9758,77379,Low,Both,"
System ID: SYS_0385
Type: Student Information System (SIS)
Institution: INST_2
Core Functions:
- Student enrollment and registration
- Academic records management
- Grade processing
Technical Specifications:
- System Age: 13 years
- Code Base: 286373 lines of code
- Complexity Score: 77
Performance Metrics:
- Average Response Time: 627ms
- Peak Load: 9758 concurrent users
Integration Points:
- Banner Integration
- Canvas Integration
- Custom APIs
Known Issues:
- Integration bottlenecks
- Data synchronization delays"
SYS_0386,INST_50,Medium,8443,Finance,13,926503,86,656,43,30,16,610,327,0.38,1636,8990,56345,High,FERPA,
SYS_0387,INST_43,Medium,14530,Learning Management,10,996437,31,711,14,27,17,585,335,0.75,1246,2966,20773,Low,FERPA,"
System ID: SYS_0387
Type: Learning Management System (LMS)
Institution: INST_43
Core Functions:
- Course content management
- Assignment handling
- Online assessments
Technical Specifications:
- System Age: 10 years
- Code Base: 996437 lines of code
- Complexity Score: 31
Performance Metrics:
- Average Response Time: 585ms
- Peak Load: 2966 concurrent users
Integration Points:
- Banner Integration
- Canvas Integration
- Custom APIs
Known Issues:
- Limited scalability
- High response time during peak periods"
SYS_0388,INST_7,Medium,6250,HR,4,728289,51,172,14,23,7,386,247,0.64,547,9709,50090,High,None,
SYS_0389,INST_29,Small,3290,Finance,8,941455,73,173,39,28,14,378,152,0.76,1434,8527,36694,High,GDPR,
SYS_0390,INST_30,Small,3226,Student Information,9,121413,49,988,46,28,14,680,333,0.78,1594,3751,32750,Low,GDPR,"
System ID: SYS_0390
Type: Student Information System (SIS)
Institution: INST_30
Core Functions:
- Student enrollment and registration
- Academic records management
- Grade processing
Technical Specifications:
- System Age: 9 years
- Code Base: 121413 lines of code
- Complexity Score: 49
Performance Metrics:
- Average Response Time: 680ms
- Peak Load: 3751 concurrent users
Integration Points:
- Banner Integration
- Canvas Integration
- Custom APIs
Known Issues:
- Limited scalability
- Data synchronization delays"
SYS_0391,INST_6,Medium,8789,Learning Management,3,723937,28,451,39,29,10,895,179,0.84,1362,2589,97824,High,None,"
System ID: SYS_0391
Type: Learning Management System (LMS)
Institution: INST_6
Core Functions:
- Course content management
- Assignment handling
- Online assessments
Technical Specifications:
- System Age: 3 years
- Code Base: 723937 lines of code
- Complexity Score: 28
Performance Metrics:
- Average Response Time: 895ms
- Peak Load: 2589 concurrent users
Integration Points:
- Banner Integration
- Canvas Integration
- Custom APIs
Known Issues:
- Data synchronization delays
- Limited scalability"
SYS_0392,INST_32,Large,24372,Learning Management,7,624240,52,258,21,14,16,470,165,0.52,4368,2762,17087,High,Both,"
System ID: SYS_0392
Type: Learning Management System (LMS)
Institution: INST_32
Core Functions:
- Course content management
- Assignment handling
- Online assessments
Technical Specifications:
- System Age: 7 years
- Code Base: 624240 lines of code
- Complexity Score: 52
Performance Metrics:
- Average Response Time: 470ms
- Peak Load: 2762 concurrent users
Integration Points:
- Banner Integration
- Canvas Integration
- Custom APIs
Known Issues:
- Memory leaks under heavy load
- Limited scalability"
SYS_0393,INST_4,Medium,13314,Research Management,3,650374,65,776,38,30,5,461,438,0.39,2501,2673,77616,Low,None,
SYS_0394,INST_42,Small,4376,Research Management,11,876029,70,816,34,24,18,283,239,0.53,2566,3638,97299,Low,GDPR,
SYS_0395,INST_37,Small,2505,Research Management,13,305632,53,918,8,30,4,303,134,0.58,1277,4398,45436,Medium,Both,
SYS_0396,INST_37,Large,18090,Learning Management,3,247287,80,787,15,21,7,703,406,0.56,3450,4721,82915,Low,GDPR,"
System ID: SYS_0396
Type: Learning Management System (LMS)
Institution: INST_37
Core Functions:
- Course content management
- Assignment handling
- Online assessments
Technical Specifications:
- System Age: 3 years
- Code Base: 247287 lines of code
- Complexity Score: 80
Performance Metrics:
- Average Response Time: 703ms
- Peak Load: 4721 concurrent users
Integration Points:
- Banner Integration
- Canvas Integration
- Custom APIs
Known Issues:
- Limited scalability
- Memory leaks under heavy load"
SYS_0397,INST_8,Small,3661,Student Information,12,623502,86,520,34,15,9,402,205,0.82,9528,1618,36723,Medium,None,"
System ID: SYS_0397
Type: Student Information System (SIS)
Institution: INST_8
Core Functions:
- Student enrollment and registration
- Academic records management
- Grade processing
Technical Specifications:
- System Age: 12 years
- Code Base: 623502 lines of code
- Complexity Score: 86
Performance Metrics:
- Average Response Time: 402ms
- Peak Load: 1618 concurrent users
Integration Points:
- Banner Integration
- Canvas Integration
- Custom APIs
Known Issues:
- Integration bottlenecks
- Limited scalability"
SYS_0398,INST_40,Small,1327,Student Information,11,336055,76,377,25,29,8,710,376,0.59,7454,9992,38377,High,FERPA,"
System ID: SYS_0398
Type: Student Information System (SIS)
Institution: INST_40
Core Functions:
- Student enrollment and registration
- Academic records management
- Grade processing
Technical Specifications:
- System Age: 11 years
- Code Base: 336055 lines of code
- Complexity Score: 76
Performance Metrics:
- Average Response Time: 710ms
- Peak Load: 9992 concurrent users
Integration Points:
- Banner Integration
- Canvas Integration
- Custom APIs
Known Issues:
- Limited scalability
- Data synchronization delays"
SYS_0399,INST_14,Small,4001,Student Information,12,763612,66,918,49,3,18,282,117,0.66,7020,5971,34182,Medium,None,"
System ID: SYS_0399
Type: Student Information System (SIS)
Institution: INST_14
Core Functions:
- Student enrollment and registration
- Academic records management
- Grade processing
Technical Specifications:
- System Age: 12 years
- Code Base: 763612 lines of code
- Complexity Score: 66
Performance Metrics:
- Average Response Time: 282ms
- Peak Load: 5971 concurrent users
Integration Points:
- Banner Integration
- Canvas Integration
- Custom APIs
Known Issues:
- Data synchronization delays
- Limited scalability"
SYS_0400,INST_26,Large,30077,Learning Management,5,451702,34,409,14,5,12,755,453,0.46,1684,8634,25027,High,Both,"
System ID: SYS_0400
Type: Learning Management System (LMS)
Institution: INST_26
Core Functions:
- Course content management
- Assignment handling
- Online assessments
Technical Specifications:
- System Age: 5 years
- Code Base: 451702 lines of code
- Complexity Score: 34
Performance Metrics:
- Average Response Time: 755ms
- Peak Load: 8634 concurrent users
Integration Points:
- Banner Integration
- Canvas Integration
- Custom APIs
Known Issues:
- Memory leaks under heavy load
- Integration bottlenecks"
SYS_0401,INST_35,Small,3727,Learning Management,11,99146,78,154,49,28,7,527,139,0.45,1548,4546,46590,High,FERPA,"
System ID: SYS_0401
Type: Learning Management System (LMS)
Institution: INST_35
Core Functions:
- Course content management
- Assignment handling
- Online assessments
Technical Specifications:
- System Age: 11 years
- Code Base: 99146 lines of code
- Complexity Score: 78
Performance Metrics:
- Average Response Time: 527ms
- Peak Load: 4546 concurrent users
Integration Points:
- Banner Integration
- Canvas Integration
- Custom APIs
Known Issues:
- Limited scalability
- Memory leaks under heavy load"
SYS_0402,INST_10,Small,4359,Research Management,15,722685,56,407,48,17,9,997,300,0.38,1443,8903,87343,Low,None,
SYS_0403,INST_5,Small,4908,HR,3,988917,30,399,9,21,19,840,169,0.75,660,7587,80471,High,GDPR,
SYS_0404,INST_20,Small,3113,Finance,5,873020,75,966,24,12,11,691,107,0.58,283,7765,68758,Low,Both,
SYS_0405,INST_36,Small,4977,Finance,13,470504,73,679,22,22,2,959,195,0.61,1603,2794,38771,Low,GDPR,
SYS_0406,INST_5,Medium,11062,Research Management,8,117948,52,589,27,17,8,282,460,0.62,2536,5127,92184,High,GDPR,
SYS_0407,INST_44,Large,28696,Finance,7,79256,63,259,35,17,12,765,92,0.4,477,1686,87775,Low,GDPR,
SYS_0408,INST_9,Large,42714,Student Information,3,428398,72,599,18,5,18,976,267,0.48,7017,1937,48471,Low,FERPA,"
System ID: SYS_0408
Type: Student Information System (SIS)
Institution: INST_9
Core Functions:
- Student enrollment and registration
- Academic records management
- Grade processing
Technical Specifications:
- System Age: 3 years
- Code Base: 428398 lines of code
- Complexity Score: 72
Performance Metrics:
- Average Response Time: 976ms
- Peak Load: 1937 concurrent users
Integration Points:
- Banner Integration
- Canvas Integration
- Custom APIs
Known Issues:
- High response time during peak periods
- Data synchronization delays"
SYS_0409,INST_41,Small,1023,Finance,6,856431,85,738,29,21,15,516,400,0.57,1730,1639,15392,Low,FERPA,
SYS_0410,INST_25,Large,36782,Student Information,5,220715,64,797,45,25,7,493,203,0.34,5766,4482,47733,Medium,None,"
System ID: SYS_0410
Type: Student Information System (SIS)
Institution: INST_25
Core Functions:
- Student enrollment and registration
- Academic records management
- Grade processing
Technical Specifications:
- System Age: 5 years
- Code Base: 220715 lines of code
- Complexity Score: 64
Performance Metrics:
- Average Response Time: 493ms
- Peak Load: 4482 concurrent users
Integration Points:
- Banner Integration
- Canvas Integration
- Custom APIs
Known Issues:
- Limited scalability
- Integration bottlenecks"
SYS_0411,INST_47,Medium,10047,Student Information,7,895095,42,946,38,22,11,658,321,0.67,9744,7962,27761,Medium,GDPR,"
System ID: SYS_0411
Type: Student Information System (SIS)
Institution: INST_47
Core Functions:
- Student enrollment and registration
- Academic records management
- Grade processing
Technical Specifications:
- System Age: 7 years
- Code Base: 895095 lines of code
- Complexity Score: 42
Performance Metrics:
- Average Response Time: 658ms
- Peak Load: 7962 concurrent users
Integration Points:
- Banner Integration
- Canvas Integration
- Custom APIs
Known Issues:
- Memory leaks under heavy load
- Integration bottlenecks"
SYS_0412,INST_3,Large,19215,HR,9,74339,59,873,24,28,17,618,470,0.38,810,1613,27480,Low,Both,
SYS_0413,INST_39,Small,3160,HR,11,833710,38,549,14,10,17,381,263,0.35,107,9084,72422,High,None,
SYS_0414,INST_17,Small,4544,Learning Management,15,580060,70,896,30,21,8,436,351,0.36,2446,6095,99195,Low,Both,"
System ID: SYS_0414
Type: Learning Management System (LMS)
Institution: INST_17
Core Functions:
- Course content management
- Assignment handling
- Online assessments
Technical Specifications:
- System Age: 15 years
- Code Base: 580060 lines of code
- Complexity Score: 70
Performance Metrics:
- Average Response Time: 436ms
- Peak Load: 6095 concurrent users
Integration Points:
- Banner Integration
- Canvas Integration
- Custom APIs
Known Issues:
- Memory leaks under heavy load
- Integration bottlenecks"
SYS_0415,INST_42,Large,47578,Finance,14,330988,64,525,30,18,10,174,497,0.44,726,7572,36803,Medium,None,
SYS_0416,INST_12,Large,19601,HR,14,478964,47,130,42,5,2,442,371,0.64,945,8852,23794,Low,FERPA,
SYS_0417,INST_7,Large,45735,Finance,10,478235,66,445,6,5,18,385,456,0.33,501,3276,71667,Low,FERPA,
SYS_0418,INST_33,Small,3144,Student Information,10,114982,36,564,29,21,20,632,188,0.56,6954,6007,13823,Medium,GDPR,"
System ID: SYS_0418
Type: Student Information System (SIS)
Institution: INST_33
Core Functions:
- Student enrollment and registration
- Academic records management
- Grade processing
Technical Specifications:
- System Age: 10 years
- Code Base: 114982 lines of code
- Complexity Score: 36
Performance Metrics:
- Average Response Time: 632ms
- Peak Load: 6007 concurrent users
Integration Points:
- Banner Integration
- Canvas Integration
- Custom APIs
Known Issues:
- Integration bottlenecks
- Memory leaks under heavy load"
SYS_0419,INST_19,Small,2442,Learning Management,11,774432,60,938,47,23,8,247,142,0.84,4280,1569,27517,Low,None,"
System ID: SYS_0419
Type: Learning Management System (LMS)
Institution: INST_19
Core Functions:
- Course content management
- Assignment handling
- Online assessments
Technical Specifications:
- System Age: 11 years
- Code Base: 774432 lines of code
- Complexity Score: 60
Performance Metrics:
- Average Response Time: 247ms
- Peak Load: 1569 concurrent users
Integration Points:
- Banner Integration
- Canvas Integration
- Custom APIs
Known Issues:
- Data synchronization delays
- High response time during peak periods"
SYS_0420,INST_9,Small,1848,Student Information,12,967683,79,122,47,29,8,110,277,0.43,4400,4453,49523,Medium,Both,"
System ID: SYS_0420
Type: Student Information System (SIS)
Institution: INST_9
Core Functions:
- Student enrollment and registration
- Academic records management
- Grade processing
Technical Specifications:
- System Age: 12 years
- Code Base: 967683 lines of code
- Complexity Score: 79
Performance Metrics:
- Average Response Time: 110ms
- Peak Load: 4453 concurrent users
Integration Points:
- Banner Integration
- Canvas Integration
- Custom APIs
Known Issues:
- Data synchronization delays
- Limited scalability"
SYS_0421,INST_7,Small,2514,HR,13,875764,69,908,21,15,19,972,69,0.87,327,9850,12908,Medium,FERPA,
SYS_0422,INST_23,Medium,14743,Learning Management,15,506765,53,367,21,14,9,446,305,0.61,1199,1793,11190,Low,GDPR,"
System ID: SYS_0422
Type: Learning Management System (LMS)
Institution: INST_23
Core Functions:
- Course content management
- Assignment handling
- Online assessments
Technical Specifications:
- System Age: 15 years
- Code Base: 506765 lines of code
- Complexity Score: 53
Performance Metrics:
- Average Response Time: 446ms
- Peak Load: 1793 concurrent users
Integration Points:
- Banner Integration
- Canvas Integration
- Custom APIs
Known Issues:
- High response time during peak periods
- Memory leaks under heavy load"
SYS_0423,INST_21,Medium,7852,Research Management,13,224984,45,773,22,3,14,672,458,0.58,2203,4604,47197,High,Both,
SYS_0424,INST_11,Small,3262,Learning Management,6,322645,64,517,8,28,2,197,151,0.59,4235,6947,26258,Medium,GDPR,"
System ID: SYS_0424
Type: Learning Management System (LMS)
Institution: INST_11
Core Functions:
- Course content management
- Assignment handling
- Online assessments
Technical Specifications:
- System Age: 6 years
- Code Base: 322645 lines of code
- Complexity Score: 64
Performance Metrics:
- Average Response Time: 197ms
- Peak Load: 6947 concurrent users
Integration Points:
- Banner Integration
- Canvas Integration
- Custom APIs
Known Issues:
- Integration bottlenecks
- Data synchronization delays"
SYS_0425,INST_20,Medium,10048,Research Management,5,763925,39,521,39,17,5,768,386,0.73,488,5997,68668,Medium,None,
SYS_0426,INST_20,Medium,14014,Research Management,12,885163,82,410,6,6,19,301,375,0.4,453,5777,80248,High,FERPA,
SYS_0427,INST_43,Large,35269,Research Management,11,408752,61,584,13,4,5,306,301,0.51,2221,1003,12633,Medium,Both,
SYS_0428,INST_17,Small,3671,Student Information,5,463824,38,842,8,21,2,759,380,0.54,3605,1521,94810,Low,Both,"
System ID: SYS_0428
Type: Student Information System (SIS)
Institution: INST_17
Core Functions:
- Student enrollment and registration
- Academic records management
- Grade processing
Technical Specifications:
- System Age: 5 years
- Code Base: 463824 lines of code
- Complexity Score: 38
Performance Metrics:
- Average Response Time: 759ms
- Peak Load: 1521 concurrent users
Integration Points:
- Banner Integration
- Canvas Integration
- Custom APIs
Known Issues:
- Limited scalability
- Data synchronization delays"
SYS_0429,INST_32,Large,33670,HR,7,465755,33,576,22,9,2,556,482,0.67,221,4571,43584,High,FERPA,
SYS_0430,INST_44,Small,3411,HR,8,324656,30,259,9,10,6,119,128,0.69,851,2437,81137,Low,GDPR,
SYS_0431,INST_23,Large,44378,Student Information,12,989045,80,179,43,25,7,210,366,0.54,1558,1399,77248,Low,Both,"
System ID: SYS_0431
Type: Student Information System (SIS)
Institution: INST_23
Core Functions:
- Student enrollment and registration
- Academic records management
- Grade processing
Technical Specifications:
- System Age: 12 years
- Code Base: 989045 lines of code
- Complexity Score: 80
Performance Metrics:
- Average Response Time: 210ms
- Peak Load: 1399 concurrent users
Integration Points:
- Banner Integration
- Canvas Integration
- Custom APIs
Known Issues:
- Limited scalability
- Memory leaks under heavy load"
SYS_0432,INST_37,Medium,13730,Finance,6,994197,78,394,48,24,18,389,343,0.52,1810,4490,12461,Medium,Both,
SYS_0433,INST_29,Large,49631,Learning Management,12,845632,45,900,25,8,16,867,395,0.81,4187,8575,45800,Low,GDPR,"
System ID: SYS_0433
Type: Learning Management System (LMS)
Institution: INST_29
Core Functions:
- Course content management
- Assignment handling
- Online assessments
Technical Specifications:
- System Age: 12 years
- Code Base: 845632 lines of code
- Complexity Score: 45
Performance Metrics:
- Average Response Time: 867ms
- Peak Load: 8575 concurrent users
Integration Points:
- Banner Integration
- Canvas Integration
- Custom APIs
Known Issues:
- Limited scalability
- Integration bottlenecks"
SYS_0434,INST_46,Large,36402,Finance,10,860079,46,799,21,19,9,528,195,0.68,784,5327,73832,Medium,None,
SYS_0435,INST_30,Medium,11725,HR,3,397907,30,473,49,20,9,509,333,0.47,467,2354,39140,Low,None,
SYS_0436,INST_22,Medium,9689,Finance,4,517963,87,458,49,14,8,916,138,0.82,1906,7969,28064,Medium,None,
SYS_0437,INST_39,Large,18666,HR,15,472617,40,114,50,22,16,458,77,0.69,808,7579,80039,Low,GDPR,
SYS_0438,INST_29,Large,34544,HR,6,634111,60,779,6,10,14,571,234,0.71,367,9669,95671,High,GDPR,
SYS_0439,INST_13,Medium,8914,HR,7,567002,67,309,14,10,5,251,129,0.76,864,6094,59333,High,None,
SYS_0440,INST_42,Large,37519,Finance,10,87512,79,316,16,20,3,479,206,0.51,1244,3744,96425,Medium,None,
SYS_0441,INST_43,Medium,6498,Finance,9,703270,52,218,24,28,7,137,364,0.71,1305,4977,14872,High,None,
SYS_0442,INST_22,Small,4645,Student Information,15,988482,32,807,11,11,4,772,141,0.52,8462,3413,36965,High,None,"
System ID: SYS_0442
Type: Student Information System (SIS)
Institution: INST_22
Core Functions:
- Student enrollment and registration
- Academic records management
- Grade processing
Technical Specifications:
- System Age: 15 years
- Code Base: 988482 lines of code
- Complexity Score: 32
Performance Metrics:
- Average Response Time: 772ms
- Peak Load: 3413 concurrent users
Integration Points:
- Banner Integration
- Canvas Integration
- Custom APIs
Known Issues:
- Data synchronization delays
- Memory leaks under heavy load"
SYS_0443,INST_37,Large,35206,Research Management,15,849410,42,138,41,18,6,909,141,0.51,1933,7059,35645,Medium,None,
SYS_0444,INST_22,Small,1809,Learning Management,9,833932,59,859,44,28,3,725,252,0.7,4210,5723,27944,Low,FERPA,"
System ID: SYS_0444
Type: Learning Management System (LMS)
Institution: INST_22
Core Functions:
- Course content management
- Assignment handling
- Online assessments
Technical Specifications:
- System Age: 9 years
- Code Base: 833932 lines of code
- Complexity Score: 59
Performance Metrics:
- Average Response Time: 725ms
- Peak Load: 5723 concurrent users
Integration Points:
- Banner Integration
- Canvas Integration
- Custom APIs
Known Issues:
- High response time during peak periods
- Memory leaks under heavy load"
SYS_0445,INST_29,Large,43189,Learning Management,8,750212,48,576,32,12,11,562,370,0.62,4020,5389,47653,Low,Both,"
System ID: SYS_0445
Type: Learning Management System (LMS)
Institution: INST_29
Core Functions:
- Course content management
- Assignment handling
- Online assessments
Technical Specifications:
- System Age: 8 years
- Code Base: 750212 lines of code
- Complexity Score: 48
Performance Metrics:
- Average Response Time: 562ms
- Peak Load: 5389 concurrent users
Integration Points:
- Banner Integration
- Canvas Integration
- Custom APIs
Known Issues:
- Limited scalability
- Memory leaks under heavy load"
SYS_0446,INST_43,Large,38795,Student Information,11,603448,68,963,44,11,6,947,198,0.78,7959,8413,79422,High,None,"
System ID: SYS_0446
Type: Student Information System (SIS)
Institution: INST_43
Core Functions:
- Student enrollment and registration
- Academic records management
- Grade processing
Technical Specifications:
- System Age: 11 years
- Code Base: 603448 lines of code
- Complexity Score: 68
Performance Metrics:
- Average Response Time: 947ms
- Peak Load: 8413 concurrent users
Integration Points:
- Banner Integration
- Canvas Integration
- Custom APIs
Known Issues:
- High response time during peak periods
- Memory leaks under heavy load"
SYS_0447,INST_2,Small,1461,Student Information,3,365264,92,894,25,17,3,153,129,0.42,1581,1903,32469,Medium,GDPR,"
System ID: SYS_0447
Type: Student Information System (SIS)
Institution: INST_2
Core Functions:
- Student enrollment and registration
- Academic records management
- Grade processing
Technical Specifications:
- System Age: 3 years
- Code Base: 365264 lines of code
- Complexity Score: 92
Performance Metrics:
- Average Response Time: 153ms
- Peak Load: 1903 concurrent users
Integration Points:
- Banner Integration
- Canvas Integration
- Custom APIs
Known Issues:
- Memory leaks under heavy load
- High response time during peak periods"
SYS_0448,INST_48,Medium,9020,Finance,4,233770,68,387,26,28,12,843,366,0.83,1493,9116,50377,Low,Both,
SYS_0449,INST_17,Small,2369,Student Information,15,168158,55,777,48,9,16,667,234,0.36,8521,4396,18427,Medium,None,"
System ID: SYS_0449
Type: Student Information System (SIS)
Institution: INST_17
Core Functions:
- Student enrollment and registration
- Academic records management
- Grade processing
Technical Specifications:
- System Age: 15 years
- Code Base: 168158 lines of code
- Complexity Score: 55
Performance Metrics:
- Average Response Time: 667ms
- Peak Load: 4396 concurrent users
Integration Points:
- Banner Integration
- Canvas Integration
- Custom APIs
Known Issues:
- Data synchronization delays
- Integration bottlenecks"
SYS_0450,INST_6,Medium,12464,Student Information,3,111009,41,726,19,16,16,368,457,0.55,6768,1957,80484,Medium,GDPR,"
System ID: SYS_0450
Type: Student Information System (SIS)
Institution: INST_6
Core Functions:
- Student enrollment and registration
- Academic records management
- Grade processing
Technical Specifications:
- System Age: 3 years
- Code Base: 111009 lines of code
- Complexity Score: 41
Performance Metrics:
- Average Response Time: 368ms
- Peak Load: 1957 concurrent users
Integration Points:
- Banner Integration
- Canvas Integration
- Custom APIs
Known Issues:
- Limited scalability
- Memory leaks under heavy load"
SYS_0451,INST_40,Small,3010,Research Management,10,961327,76,411,35,10,8,171,301,0.74,2816,3073,29920,High,Both,
SYS_0452,INST_47,Large,48451,Finance,13,461243,66,999,28,29,5,140,241,0.59,1654,2926,50995,High,Both,
SYS_0453,INST_46,Large,49138,Student Information,14,225612,48,414,34,6,10,543,263,0.74,3472,7845,96372,Medium,Both,"
System ID: SYS_0453
Type: Student Information System (SIS)
Institution: INST_46
Core Functions:
- Student enrollment and registration
- Academic records management
- Grade processing
Technical Specifications:
- System Age: 14 years
- Code Base: 225612 lines of code
- Complexity Score: 48
Performance Metrics:
- Average Response Time: 543ms
- Peak Load: 7845 concurrent users
Integration Points:
- Banner Integration
- Canvas Integration
- Custom APIs
Known Issues:
- Memory leaks under heavy load
- Integration bottlenecks"
SYS_0454,INST_45,Medium,11698,Student Information,12,819515,54,435,36,23,6,669,356,0.47,2134,7414,17350,Low,Both,"
System ID: SYS_0454
Type: Student Information System (SIS)
Institution: INST_45
Core Functions:
- Student enrollment and registration
- Academic records management
- Grade processing
Technical Specifications:
- System Age: 12 years
- Code Base: 819515 lines of code
- Complexity Score: 54
Performance Metrics:
- Average Response Time: 669ms
- Peak Load: 7414 concurrent users
Integration Points:
- Banner Integration
- Canvas Integration
- Custom APIs
Known Issues:
- Data synchronization delays
- High response time during peak periods"
SYS_0455,INST_11,Large,37764,Learning Management,14,989484,40,117,42,27,4,170,303,0.5,4179,4799,74086,Medium,GDPR,"
System ID: SYS_0455
Type: Learning Management System (LMS)
Institution: INST_11
Core Functions:
- Course content management
- Assignment handling
- Online assessments
Technical Specifications:
- System Age: 14 years
- Code Base: 989484 lines of code
- Complexity Score: 40
Performance Metrics:
- Average Response Time: 170ms
- Peak Load: 4799 concurrent users
Integration Points:
- Banner Integration
- Canvas Integration
- Custom APIs
Known Issues:
- Integration bottlenecks
- High response time during peak periods"
SYS_0456,INST_34,Small,2787,Finance,3,537987,42,379,28,24,3,828,107,0.87,1861,9088,79690,Low,Both,
SYS_0457,INST_6,Medium,12707,Learning Management,5,617065,66,516,22,27,7,346,144,0.69,4411,3209,10267,High,GDPR,"
System ID: SYS_0457
Type: Learning Management System (LMS)
Institution: INST_6
Core Functions:
- Course content management
- Assignment handling
- Online assessments
Technical Specifications:
- System Age: 5 years
- Code Base: 617065 lines of code
- Complexity Score: 66
Performance Metrics:
- Average Response Time: 346ms
- Peak Load: 3209 concurrent users
Integration Points:
- Banner Integration
- Canvas Integration
- Custom APIs
Known Issues:
- Limited scalability
- High response time during peak periods"
SYS_0458,INST_14,Small,4143,Learning Management,15,272289,78,866,29,20,19,533,390,0.76,2051,9430,31935,Medium,Both,"
System ID: SYS_0458
Type: Learning Management System (LMS)
Institution: INST_14
Core Functions:
- Course content management
- Assignment handling
- Online assessments
Technical Specifications:
- System Age: 15 years
- Code Base: 272289 lines of code
- Complexity Score: 78
Performance Metrics:
- Average Response Time: 533ms
- Peak Load: 9430 concurrent users
Integration Points:
- Banner Integration
- Canvas Integration
- Custom APIs
Known Issues:
- High response time during peak periods
- Data synchronization delays"
SYS_0459,INST_21,Small,2218,Learning Management,9,131594,25,380,39,8,19,398,182,0.74,2298,3231,80617,Low,Both,"
System ID: SYS_0459
Type: Learning Management System (LMS)
Institution: INST_21
Core Functions:
- Course content management
- Assignment handling
- Online assessments
Technical Specifications:
- System Age: 9 years
- Code Base: 131594 lines of code
- Complexity Score: 25
Performance Metrics:
- Average Response Time: 398ms
- Peak Load: 3231 concurrent users
Integration Points:
- Banner Integration
- Canvas Integration
- Custom APIs
Known Issues:
- High response time during peak periods
- Memory leaks under heavy load"
SYS_0460,INST_9,Small,1686,Learning Management,3,367219,33,733,45,10,17,558,214,0.59,4730,1268,75932,High,FERPA,"
System ID: SYS_0460
Type: Learning Management System (LMS)
Institution: INST_9
Core Functions:
- Course content management
- Assignment handling
- Online assessments
Technical Specifications:
- System Age: 3 years
- Code Base: 367219 lines of code
- Complexity Score: 33
Performance Metrics:
- Average Response Time: 558ms
- Peak Load: 1268 concurrent users
Integration Points:
- Banner Integration
- Canvas Integration
- Custom APIs
Known Issues:
- Integration bottlenecks
- Limited scalability"
SYS_0461,INST_15,Large,36585,HR,6,798393,62,699,38,6,10,181,216,0.68,403,8023,51223,High,FERPA,
SYS_0462,INST_19,Small,4464,HR,11,125557,46,627,32,21,5,115,308,0.64,553,4525,60969,Low,Both,
SYS_0463,INST_40,Large,39445,Student Information,12,624015,32,940,44,25,4,679,282,0.55,9303,6656,77988,Low,FERPA,"
System ID: SYS_0463
Type: Student Information System (SIS)
Institution: INST_40
Core Functions:
- Student enrollment and registration
- Academic records management
- Grade processing
Technical Specifications:
- System Age: 12 years
- Code Base: 624015 lines of code
- Complexity Score: 32
Performance Metrics:
- Average Response Time: 679ms
- Peak Load: 6656 concurrent users
Integration Points:
- Banner Integration
- Canvas Integration
- Custom APIs
Known Issues:
- Data synchronization delays
- Memory leaks under heavy load"
